SrNo,id,name,jurisdiction,address,phone,general_phone,fax,website,twitter,twitter_handles,url,Updated URL,foia_logs,foia_portal,absolute_url,logo,facebook,linkedin,instagram,glassdoor,wikipedia,blog_or_news,open_data,github,yelp,YouTube,Flickr,Date of work,
646,3031,International Boundary and Water Commission,10,"USIBWC 
Attn: FOIA - Legal Office 
4171 N. Mesa, Suite C-100 
El Paso, Texas 79902",,,915-832-4196,https://www.ibwc.gov/home.html,,,http://www.ibwc.state.gov/Organization/FOIA.html,,,,/agency/united-states-of-america-10/international-boundary-and-water-commission-3031/,,,,,"https://www.glassdoor.co.in/Overview/Working-at-International-Boundary-and-Water-Commission-EI_IE534468.11,54.htm",https://en.wikipedia.org/wiki/International_Boundary_and_Water_Commission,,,,,,,8-Jan-18,
647,3025,"U.S. Air Force, 6th Air Mobility Wing",10,"6 CS/SCXK(FOIA) 
8107 Condor St. 
MacDill AFB, FL 33621-5409",(813) 828-5387,,(813) 828-9050,http://www.macdill.af.mil/,MacDill_AFB,,http://www.macdill.af.mil/library/foia.asp,,,,/agency/united-states-of-america-10/us-air-force-6th-air-mobility-wing-3025/,https://pbs.twimg.com/profile_images/588868739/WING_SHIELD_COLOR_high_res_copy_400x400.gif,http://www.facebook.com/MacDillAirForceBase,,http://instagram.com/macdill_afb/,"https://www.glassdoor.co.in/Overview/Working-at-US-Air-Force-EI_IE41283.11,23.htm",https://en.wikipedia.org/wiki/6th_Air_Mobility_Wing,http://www.macdill.af.mil/News/,,,https://www.yelp.com/biz/macdill-air-force-base-tampa,https://www.youtube.com/user/MacDillPA,https://www.flickr.com/photos/130948209@N02/,8-Jan-18,
648,3137,"Air Force, Personnel Center",10,"HQ AFPC/DS1 (Attn: FOIA Manager)
550 C Street W
JBSA-Randolph AFB, TX
78150",210-565-2751,,210-565-6262,http://www.afpc.af.mil/,AFCareers,,http://www.afpc.af.mil/library/foia.asp,http://www.afpc.af.mil/About/Freedom-of-Information-Act/,,,/agency/united-states-of-america-10/air-force-personnel-center-3137/,https://pbs.twimg.com/profile_images/791252095093514240/M8YGLz2-_400x400.jpg,http://www.facebook.com/AirForcePersonnelCenter,https://www.linkedin.com/company/8677002/,,"https://www.glassdoor.co.in/Overview/Working-at-Air-Force-Personnel-Center-EI_IE597084.11,37.htm",https://en.wikipedia.org/wiki/Air_Force_Personnel_Center,http://www.afpc.af.mil/News/,,,,https://www.youtube.com/channel/UCofM-SXB3vVl9OtdtxV5kRw,,8-Jan-18,
649,746,Louisiana Army National Guard,10,"ATTN: FOIA OFFICER 
NGLA-JIM-ASI 
1LT Durham, Tracy 
6400 ST CLAUDE AVE STOP 703 
NEW ORLEANS LA 70117",504-278-8282,,504-278-8508,http://geauxguard.la.gov/,ANationalGuard,,http://geauxguard.com/foia/,,,,/agency/united-states-of-america-10/louisiana-army-national-guard-746/,https://pbs.twimg.com/profile_images/302341978/LANG_LogoMark-Comp_400x400.jpg,https://www.facebook.com/geauxguard/,https://www.linkedin.com/company/4198220/,https://www.instagram.com/lanationalguard/,"https://www.glassdoor.co.in/Overview/Working-at-Louisiana-Army-National-Guard-EI_IE473869.11,40.htm",https://en.wikipedia.org/wiki/Louisiana_Army_National_Guard,http://geauxguard.la.gov/news/,,,,https://www.youtube.com/channel/UCka3v0pDocG8NdZ1tqEcpfQ,https://www.flickr.com/photos/louisiana_national_guard/,8-Jan-18,
650,3143,"U.S. Army, Research, Development and Engineering Command",10,"ATTN: AMSRD-CCF 
4305 Susquenhanna Avenue 
Aberdeen Proving Ground, MD 21005-5201",(410) 436-2289,443.861.5262,,https://www.army.mil/info/organization/unitsandcommands/commandstructure/rdecom,RDECOM,,http://www.army.mil/article/39385/,,,,/agency/united-states-of-america-10/us-army-research-development-and-engineering-command-3143/,,https://www.facebook.com/usarmyrdecom/,,https://www.instagram.com/rdecom/,"https://www.glassdoor.com/Overview/Working-at-US-Army-RDEC-EI_IE350779.11,23.htm","https://en.wikipedia.org/wiki/United_States_Army_Research,_Development_and_Engineering_Command",,,,,https://www.youtube.com/rdecom,https://www.flickr.com/rdecom,8-Jan-18,
651,401,"Department of Energy, National Energy Technology Laboratory",10,"626 Cochrans Mill Road 
P.O. Box 10940 
Pittsburgh, PA 15236-0940",412-386-6167,,412-386-6216,https://www.netl.doe.gov/,NETL_DOE,,http://www.netl.doe.gov/newsroom/index.html,https://www.netl.doe.gov/home/foia,,,/agency/united-states-of-america-10/department-energy-national-energy-technology-laboratory-401/,https://scontent.famd1-1.fna.fbcdn.net/v/t1.0-1/p200x200/14141811_10153692333076581_514795897288251669_n.jpg?oh=fa112b58dd4c5555623d099e0d4658e6&oe=5AF7C5D7,https://www.facebook.com/NationalEnergyTechnologyLaboratory/,https://www.linkedin.com/company/352098/,https://www.instagram.com/netl_doe/?hl=en,"https://www.glassdoor.co.in/Overview/Working-at-Natonal-Energy-Technology-Lab-EI_IE546717.11,40.htm?countryRedirect=true",https://en.wikipedia.org/wiki/National_Energy_Technology_Laboratory,,,,,https://www.youtube.com/NETLMultimedia,https://www.flickr.com/photos/netlmultimedia/,8-Jan-18,
652,3193,Armed Services Board of Contract Appeals,10,"Skyline 6 
Suite 700 
5109 Leesburg Pike 
Falls Church, VA 22041-3208",703-681-8501,703-681-8500,703-681-8535,http://www.asbca.mil/,,,http://www.asbca.mil/Contact/contact.html,http://www.asbca.mil/FOIA/foia.html,,,/agency/united-states-of-america-10/armed-services-board-of-contract-appeals-3193/,,,,,,,,,,,,,15-Jan-18,
653,3197,Administrative Conference of the United States,10,"Suite 706 South 
1120 20th Street, NW 
Washington, DC 20036",202-480-2088,,202-386-7190,https://www.acus.gov/,acusgov,,http://www.acus.gov/foia/,,https://www.acus.gov/fact-sheet/acus-foia-log#overlay-context=foia,,/agency/united-states-of-america-10/administrative-conference-of-the-united-states-3197/,https://pbs.twimg.com/profile_images/1129875832/Smallest_Size_Seal_400x400.jpg,http://www.facebook.com/ACUSgov,http://www.linkedin.com/company/administrative-conference-of-the-united-states,,,https://en.wikipedia.org/wiki/Administrative_Conference_of_the_United_States,https://www.acus.gov/news-releases,,,,,,15-Jan-18,
654,3194,Defense Commissary Agency,10,"1300 E Avenue 
Fort Lee, VA 
23801-1800",804-734-8116,(804) 734-8000,804-734-8116,https://www.commissaries.com/,YourCommissary,,http://www.commissaries.com/foiainfo.cfm,https://www.commissaries.com/our-agency/FOIA,https://www.commissaries.com/node/1840,,/agency/united-states-of-america-10/defense-commissary-agency-3194/,https://pbs.twimg.com/profile_images/827553946495381507/peowKIVp_400x400.jpg,https://www.facebook.com/YourCommissary,https://www.linkedin.com/company/defense-commissary-agency,https://www.instagram.com/yourcommissary/,"https://www.glassdoor.co.in/Overview/Working-at-Defense-Commissary-Agency-EI_IE41284.11,36.htm",https://en.wikipedia.org/wiki/Defense_Commissary_Agency,http://commissaryconnection.dodlive.mil/,,,https://www.yelp.com/biz/defense-commissary-agency-virginia-beach,https://www.youtube.com/user/DefenseCommissary,https://www.flickr.com/photos/commissary/,15-Jan-18,
655,3202,Defense Nuclear Facilities Safety Board,10,"Suite 700 
625 Indiana Avenue, NW 
Washington, DC 20004",202-694-7088,(202) 694-7000,,https://www.dnfsb.gov/,,,http://www.dnfsb.gov/foia-reading-room,,https://www.dnfsb.gov/foia-reading-room,,/agency/united-states-of-america-10/defense-nuclear-facilities-safety-board-3202/,,,https://www.linkedin.com/company/defense-nuclear-facilities-safety-board/,,,https://en.wikipedia.org/wiki/Defense_Nuclear_Facilities_Safety_Board,https://www.dnfsb.gov/about/press-releases,https://www.dnfsb.gov/open,,https://www.yelp.com/biz/defense-nuclear-facilities-safety-board-washington-2,https://www.youtube.com/channel/UCEPc2iGfNDiygL2ySkO7wCA,,15-Jan-18,
656,3203,American Battle Monuments Commission,10,"American Battle Monuments Commission 
Attn: Martha Sell, FOIA Assistant 
2300 Clarendon Blvd., Suite 500 
Arlington, VA 22201",703-696-6897,703-696-8384,,https://www.abmc.gov/,,,http://www.abmc.gov/other/foia.php,https://www.abmc.gov/foia,,,/agency/united-states-of-america-10/american-battle-monuments-commission-3203/,https://scontent.famd1-1.fna.fbcdn.net/v/t1.0-1/c50.50.620.620/s200x200/225002_215895241762528_4291448_n.jpg?oh=658aa1431568b675219cba836d505dcb&oe=5AB91EBD,https://facebook.com/abmcpage,https://www.linkedin.com/company/american-battle-monuments-commission/,http://instagram.com/usabmc,"https://www.glassdoor.co.in/Overview/Working-at-American-Battle-Monuments-Commission-EI_IE41697.11,47.htm",https://en.wikipedia.org/wiki/American_Battle_Monuments_Commission,https://www.abmc.gov/news-events/news,,,,http://www.youtube.com/user/abmcvideos,,15-Jan-18,
657,3234,Marine Corps Air Station-Cherry Point,10,"Station Adjutant 
Attn: FOIA 
PSC Box 8003 
Cherry Point, NC 28533-0007",252-466-6871,,,http://www.cherrypoint.marines.mil/,MCCSCherryPoint,,http://www.cherrypoint.marines.mil/Staff-Offices/Station-Adjutant/FOIA-PA/,,,,/agency/united-states-of-america-10/marine-corps-air-station-cherry-point-3234/,https://pbs.twimg.com/profile_images/378800000196171865/67933274eef8fbbd4cba1e0dece1ac6d_400x400.jpeg,https://www.facebook.com/MCASCherryPoint/,,,,https://en.wikipedia.org/wiki/Marine_Corps_Air_Station_Cherry_Point,http://www.cherrypoint.marines.mil/News/,,,,,https://www.flickr.com/photos/mcas_cherry_point/,15-Jan-18,
658,3585,US Army Public Health Command,10,"USAPHC 
FOIA Coordinator 
5158 Blackhawk Road 
Aberdeen Proving Ground, MD 21010-5403",210-221-4233,410-436-1024,,https://phc.amedd.army.mil/Pages/default.aspx,USAPHC,,https://phc.amedd.army.mil/foia/Pages/default.aspx,,https://phc.amedd.army.mil/foia/Pages/ReadingRoom.aspx,,/agency/united-states-of-america-10/us-army-public-health-command-3585/,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Army_public_health_center_logo.png/220px-Army_public_health_center_logo.png,https://www.facebook.com/ArmyPublicHealth,https://www.linkedin.com/company/united-states-army-public-health-command/,https://www.instagram.com/armypublichealth,"https://www.glassdoor.com/Overview/Working-at-U-S-Army-Public-Health-Command-EI_IE829109.11,41.htm",https://en.wikipedia.org/wiki/U.S._Army_Public_Health_Center,,,,,https://www.youtube.com/usaphc,,15-Jan-18,
659,3571,"U.S. Army, TACOM Life Cycle Management Command",10,,586-282-8099,,,https://www.army.mil/tacom,,,https://contracting.tacom.army.mil/acqinfo/foia.htm,,,,/agency/united-states-of-america-10/us-army-tacom-life-cycle-management-command-3571/,,,https://www.linkedin.com/company/u-s-army-tacom-lcmc/,,,https://en.wikipedia.org/wiki/United_States_Army_TACOM_Life_Cycle_Management_Command,,,,,,,15-Jan-18,
660,3582,"U.S. Army, Fort Irwin",10,"Administrative Services Division 
PO BOX 105099 
IMNT-HRA 
Fort Irwin, CA 92310",760-380-4540,,,http://www.irwin.army.mil/,NTC_UPDATE,,http://www.irwin.army.mil/ArmyCivilians/DHR/ADS/Pages/default.aspx,,,,/agency/united-states-of-america-10/us-army-fort-irwin-3582/,,https://www.facebook.com/National-Training-CenterFort-Irwin-124941344210951/timeline/,,,,https://en.wikipedia.org/wiki/Fort_Irwin_National_Training_Center,,,,https://www.yelp.com/biz/fort-irwin-national-training-center-fort-irwin,https://www.youtube.com/user/ntcupdate,https://www.flickr.com/photos/55128596@N07/,15-Jan-18,
661,3195,U.S. International Trade Commission,10,"Chief FOIA Officer 
500 E Street, SW 
Washington, DC 20436",202-205-2000,,202-205-2104,https://www.usitc.gov/,,,http://www.usitc.gov/secretary/foia/foia_requests.htm,,https://www.usitc.gov/secretary/foia/foia_ereadingroom.htm,,/agency/united-states-of-america-10/us-international-trade-commission-3195/,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/United_States_International_Trade_Commission_seal.PNG/150px-United_States_International_Trade_Commission_seal.PNG,,https://www.linkedin.com/company/u.s.-international-trade-commission/,,"https://www.glassdoor.com/Overview/Working-at-US-Trade-Commission-EI_IE354181.11,30.htm",https://en.wikipedia.org/wiki/United_States_International_Trade_Commission,https://www.usitc.gov/press_room/news_release/news_release_index.htm,https://www.usitc.gov/data/index.htm,,,,,15-Jan-18,
662,3189,Selective Service System,10,"FOIA Officer 
Selective Service System 
National Headquarters 
Arlington, VA 22209-2425",,,,https://www.sss.gov/,SSS_gov,,http://www.sss.gov/access.htm,https://www.sss.gov/Reports/FOIA,,,/agency/united-states-of-america-10/selective-service-system-3189/,https://pbs.twimg.com/profile_images/747536535499616263/4MS6ozaC_400x400.jpg,https://www.facebook.com/SSSregistration,https://www.linkedin.com/company/selective-service-system/,,"https://www.glassdoor.co.in/Overview/Working-at-Selective-Service-EI_IE41660.11,28.htm",https://en.wikipedia.org/wiki/Selective_Service_System,https://www.sss.gov/Public-Affairs/category/news,,,,,,15-Jan-18,
663,3070,"Army, USARCENT",10,"USARCENT, DCS, G-6 (ACIM-PRF) 
1 Gabreski Drive, Bldg 1947 
Shaw AFB, S.C. 29152",803-885-8739,,,https://www.army.mil/usarcent,usarmycentral,,http://www.arcent.army.mil/foia,,,,/agency/united-states-of-america-10/army-usarcent-3070/,,https://www.facebook.com/usarmycentral,,https://www.instagram.com/usarmycentral/,"https://www.glassdoor.com/Overview/Working-at-USARCENT-EI_IE1279567.11,19.htm",https://en.wikipedia.org/wiki/United_States_Army_Central,,,,,https://www.youtube.com/USArmyCentral,https://www.flickr.com/usarmycentral/,15-Jan-18,
664,3576,National Indian Gaming Commission,10,"1441 L Street NW, Suite 9100 
Washington, DC 20005",202-632-7003,,202-632-7066,https://www.nigc.gov/,NIGCgov,,http://www.nigc.gov/Reading_Room/Freedom_of_Information_Act.aspx,https://www.nigc.gov/utility/freedom-of-information-act#MR,https://www.nigc.gov/commission/foia-reports,,/agency/united-states-of-america-10/national-indian-gaming-commission-3576/,https://www.nigc.gov/images/logo-dark.png,http://www.facebook.com/NIGCgov,https://www.linkedin.com/company/961075/,,"https://www.glassdoor.co.in/Overview/Working-at-NIGC-EI_IE41581.11,15.htm?countryRedirect=true",https://en.wikipedia.org/wiki/National_Indian_Gaming_Commission,https://www.nigc.gov/news,,,,https://www.youtube.com/channel/UC9wbWwDJueEGSrswtzttL3Q,,15-Jan-18,
665,3790,Air Force Office of Special Investigations,10,"HQ AFOSI/XILI 
Attn: FOIA Section 
27130 Telegraph Rd. 
Quantico, VA 22134",571-305-8120,(571) 305-8044,571-305-8229,http://www.osi.af.mil/,AirForceOSI,,http://www.osi.af.mil/afosifoia/,,,,/agency/united-states-of-america-10/air-force-office-of-special-investigations-3790/,,,https://www.linkedin.com/company/10026396/,,"https://www.glassdoor.co.in/Overview/Working-at-U-S-Air-Force-Office-of-Special-Investigations-EI_IE1898490.11,57.htm",https://en.wikipedia.org/wiki/United_States_Air_Force_Office_of_Special_Investigations,http://www.osi.af.mil/News/,,,,,,15-Jan-18,
666,796,"Department of Justice, Office of the Inspector General",10,"Deborah M. Waller 
Paralegal Specialist 
Office of the Inspector General 
Office of General Counsel 
950 Pennsylvania Ave., N.W. 
Room 4726 
Washington, D.C. 20530",202-616-0646,,202-616-9152,https://oig.justice.gov/,JusticeOIG,,http://www.justice.gov/oig/foia/,,https://oig.justice.gov/foia/eroom.htm,,/agency/united-states-of-america-10/department-justice-office-inspector-general-796/,https://oig.justice.gov/images/header.png,,,,,,,,,,https://www.youtube.com/channel/UCPTlXIxbVuqj0bYEbz4fpFQ,,15-Jan-18,
667,502,U.S. Army Criminal Investigation Command,10,"U.S. Army Crime Records Center 
ATTN: CICR-FP 
Russell Knox Building 
27130 Telegraph Road 
Quantico, VA 22134-2253",855-306-0003,,571-305-4154,http://www.cid.army.mil/,,,http://www.cid.army.mil/foia_forms.html,,,,/agency/united-states-of-america-10/army-criminal-investigation-command-502/,https://media-exp2.licdn.com/mpr/mpr/shrink_200_200/AAEAAQAAAAAAAAc3AAAAJDQxNDhmMjBhLTc0ZTctNGM5OS05OWJmLThlY2ViOTcyNzI4OQ.png,,https://www.linkedin.com/company/8613053/,,,https://en.wikipedia.org/wiki/United_States_Army_Criminal_Investigation_Command,,,,,,,15-Jan-18,
668,3145,"Department of Commerce, Office of Inspector General",10,"FOIA Officer 
Office of Inspector General 
U.S. Department of Commerce 
1401 Constitution Avenue, N.W. 
Room 7892 
Washington, DC 20230",202-482-5992,,202-501-7335,https://www.oig.doc.gov/Pages/default.aspx,CommerceOIG,,http://www.oig.doc.gov/Pages/Filing-a-FOIA-Request.aspx,,https://www.oig.doc.gov/Pages/FOIA-Electronic-Reading-Room.aspx,https://foiaonline.regulations.gov/foia/action/public/home,/agency/united-states-of-america-10/department-of-commerce-office-of-inspector-general-3145/,https://pbs.twimg.com/profile_images/1460405105/CommerceOIG_400x400.jpg,http://www.facebook.com/CommerceOIG,https://www.linkedin.com/company/1782056/,,"https://www.glassdoor.co.in/Overview/Working-at-USDOC-Office-of-Inspector-General-EI_IE327148.11,44.htm?countryRedirect=true",,,,,,,,15-Jan-18,
669,3812,"U.S. Army, Program Executive Office for Simulation, Training and Instrumentation (PEO STRI)",10,"PEO STRI/ATTN: SFAE-STRI-BO (FOIA) 
12350 Research Parkway 
Orlando, Florida 32826-3276",(407) 384-3960,,(407) 384-5130,http://www.peostri.army.mil/,,,http://www.peostri.army.mil/ABOUTUS/FOIA.jsp,,,,/agency/united-states-of-america-10/us-army-program-executive-office-simulation-training-and-instrumentation-peo-stri-3812/,https://scontent.famd1-1.fna.fbcdn.net/v/t1.0-1/p200x200/539119_395848437147534_620021085_n.jpg?oh=36ab123bad905a61b2198f956b7e79ad&oe=5AED1C4F,https://www.facebook.com/PEOSTRI/?ref=page_internal,,,,https://en.wikipedia.org/wiki/United_States_Army_Simulation_and_Training_Technology_Center,,,,,,,15-Jan-18,
670,3813,United States Naval Academy,10,"Superintendent, U.S. Naval Academy 
Attention: FOIA Coordinator 
121 Blake Road 
Annapolis, MD 21402-1300",,,410-293-1574,https://www.usna.edu/homepage.php,NavalAcademy,,http://www.usna.edu/AdminSupport/foia/,,https://www.usna.edu/AdminSupport/foia/reading-room.php,https://foiaonline.regulations.gov/foia/action/public/home,/agency/united-states-of-america-10/united-states-naval-academy-3813/,https://pbs.twimg.com/profile_images/829677274802839552/qw49Bjjl_400x400.jpg,https://www.facebook.com/USNavalAcademy,https://www.linkedin.com/school/united-states-naval-academy/,https://www.instagram.com/usnavalacademy/,"https://www.glassdoor.co.in/Overview/Working-at-United-States-Naval-Academy-EI_IE28174.11,38.htm",https://en.wikipedia.org/wiki/United_States_Naval_Academy,https://www.usna.edu/NewsCenter/,,,,https://www.youtube.com/user/usnapao,https://www.flickr.com/photos/unitedstatesnavalacademy,15-Jan-18,
671,3223,"U.S. Army, Military Operations",10,"HQDA, DCS G-3/5/7 
ATTN: DAMO-ZCA FOIA 
400 Army Pentagon 
Washington, DC 20310-0400",571 256 7607,,,,,,,,,,/agency/united-states-of-america-10/us-army-military-operations-3223/,,,,,,,,,,,,,15-Jan-18,
672,3074,Corporation For National and Community Service,10,"Corporation for National and Community Service 
Office of the General Counsel 
Attn: Freedom of Information Act Officer 
1201 New York Avenue, N.W., Room 10606 
Washington D.C., 20525",(202) 606-6677,,,https://www.nationalservice.gov/,NationalService,,http://www.nationalservice.gov/site-policy-and-notices/foia-and-privacy-act,,https://www.nationalservice.gov/site-policy-and-notices/foia-and-privacy-act/electronic-reading-room-and-library/foia-directory,,/agency/united-states-of-america-10/corporation-national-and-community-service-3074/,https://pbs.twimg.com/profile_images/912327221699805185/B2Kg_gyQ_400x400.jpg,https://www.facebook.com/nationalservice,https://www.linkedin.com/company/corporation-for-national-and-community-service?trk=affco,http://instagram.com/nationalservice,"https://www.glassdoor.com/Overview/Working-at-Corporation-for-National-and-Community-Service-EI_IE41486.11,57.htm",https://en.wikipedia.org/wiki/Corporation_for_National_and_Community_Service,"https://www.nationalservice.gov/blog-archive, https://www.nationalservice.gov/newsroom/in-the-news",https://data.nationalservice.gov/,,,http://www.youtube.com/user/nationalservice,,15-Jan-18,
